dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
01,240100750,CA du Pays de Gex,100.0,100.0,38.0,0.1707990549118961,2.927259385315013,61.03806835445519,4.0,25.0,7.8,11.5,17.93,19.99,6.4,16.7,50.7,3.39,2.7,11.7,74.0,-3.1,29.6,3.3000000000000003,0.4867805669561896,51.24285605425589,4.209728798966853,1.7,0.74,2.0,26.3,18.5,57.7,1.45,56.9,0.0,71.90314757992675,1.0706469305382575,27.00048632673675,78.7,11.3,76.0,9.26,57.65,4.341748679167099,0.29,1,4.784823370972755,-13.1,22.0,-20.27649769585253,28.52,9.25,25.897,0.85,20.8,7,34.2,12.4,12.4,40.5,44.6,17.06,7.2,-10.17,37.1,7.63,24.11,0.0,1535.951,66.0,0.0,23.1,0.116,44.0,12.3,14.83
01,240100800,CC de Miribel et du Plateau,96.35036496350364,100.0,85.0,2.045315092152808,3.782570851910494,81.31015568282649,3.0,13.0,11.9,0.9,15.559999999999999,14.38,6.8,18.7,60.6,1.72,0.74,12.0,76.6,-2.8,24.4,2.8000000000000003,3.060291721314733,46.83278294806364,2.373969823760619,2.7,0.0,2.38,125.5,26.3,40.5,1.45,8.3,0.0,16.320372064653856,1.7948754617810567,42.25462221006137,44.3,19.4,98.0,6.710000000000001,57.65,4.0669474015448825,2.78,0,3.7420722330742695,3.8,17.0,-30.55555555555556,30.9,10.94,57.64,2.651,8.9,6,29.6,7.7,12.6,39.5,72.5,22.73,3.1,-5.29,108.3,2.83,9.17,0.397,1509.596,63.0,0.0,27.3,0.477,66.0,12.3,11.5
01,240100883,CC de la Plaine de l'Ain,99.17293233082708,98.17684594348222,42.0,2.0506888110209767,1.323660322325457,84.44337776464941,2.0,31.88888888888889,14.099999999999998,4.9,14.41,8.26,7.9,27.4,42.99999999999999,7.09,5.58,16.7,81.9,0.4,30.633333333333336,1.7000000000000002,1.170931916948334,35.339904703015314,2.030452687177345,2.2,1.6500000000000001,2.29,169.6,23.5,49.5,1.45,41.3,5.0,18.649553821977776,1.3397563864060027,39.7754800590842,51.0,24.3,100.0,6.279999999999999,57.65,4.644178360779846,3.02,1,4.24242347036268,1.1,43.0,-20.8994708994709,58.85,8.4,40.52,1.495,13.46,7,32.9,9.4,13.6,45.9,76.5,24.37,2.8,-7.08,87.4,9.15,16.7,0.241,5002.659,64.0,9.0,23.7,0.219,70.0,12.3,13.56
01,240100891,CC Terre Valserhône (CCTV),100.0,97.98387096774194,38.0,0.1607975558771506,4.679141897131042,87.7887227014131,3.0,28.33333333333333,14.7,5.5,24.62,5.37,11.8,25.0,42.2,10.24,8.06,15.3,77.7,-1.8,29.6,1.0,5.864154776746549,31.77473698686653,0.347089947089947,1.5,2.02,2.77,65.5,17.3,13.3,1.45,69.7,1.0,39.19654101995565,0.5749158061684599,38.7505658669081,68.5,24.7,92.0,10.94,57.65,5.518182589346891,0.92,2,4.571095784040561,8.0,35.0,-16.666666666666664,60.0,31.32,21.103,0.346,26.75,7,35.9,15.1,18.1,40.3,52.3,18.65,4.2,-8.58,71.1,12.08,31.42,0.0,3628.791,63.0,0.0,20.0,0.133,70.0,12.3,15.19
02,200040426,CC du Val de l'Oise,34.66666666666667,100.0,1.0,7.09551656920078,4.029479812559468,74.52110809616963,1.0,32.75,19.8,2.4,5.13,6.71,8.9,35.8,53.8,18.61,18.43,15.1,89.0,3.2,32.6,0.8999999999999999,5.998232100012627,29.079742639890817,0.563987003458757,2.9,0.0,2.53,155.5,9.8,31.2,3.13,2.3,1.0,0.0205061214569979,0.2426365868540712,31.727306593815968,52.4,34.2,115.0,28.43,44.73,5.946351538427187,3.79,0,6.951734917161613,1.6,81.0,-20.909090909090907,68.74,,85.286,3.328,4.62,4,30.5,13.7,20.8,54.1,56.0,20.65,2.8,-6.11,60.0,13.53,15.66,0.0,156.463,59.0,4.0,20.2,0.458,95.0,19.6,15.06
02,200043495,CA du Pays de Laon,82.6677994902294,100.0,1.0,1.5580405515463551,4.031405385691215,75.61815089005486,3.0,33.0,19.0,4.1,31.009999999999998,-2.18,9.3,26.9,56.50000000000001,6.24,1.83,16.400000000000002,82.4,0.6,32.7,1.5,3.950108927246176,36.54456998110249,0.7868338557993731,2.7,0.0,3.35,159.8,18.4,47.0,3.13,33.4,1.0,9.889502589047543,0.6079678898970725,36.94178162263269,79.0,11.4,107.0,13.23,44.73,6.631341272076277,7.9,2,4.430230920867361,-1.3,31.0,8.181818181818182,50.96,1.03,45.101,3.15,7.49,4,40.6,22.2,23.6,40.0,69.3,21.09,3.4,-3.94,133.6,10.32,10.32,0.0,1064.765,60.0,1.0,19.0,0.515,85.0,19.6,16.62
02,200071769,CC Picardie des Châteaux,96.89737470167064,100.0,2.0,2.0161752239558277,3.834782958083286,63.25026649295274,2.0,32.5,19.6,3.9,8.200000000000001,-1.18,9.1,37.0,44.9,15.88,32.09,16.1,87.6,4.8,34.800000000000004,0.8,5.8763566588715,27.85881505492527,0.214312801343518,1.6,0.2,3.6,140.6,13.2,18.4,3.13,40.5,0.0,16.520792822297274,0.2732222801246257,32.99477484882287,75.5,7.7,113.0,10.63,44.73,6.3636414387442,7.8,0,4.567591038036242,0.2,90.0,-14.838709677419354,90.19,7.57,46.461,2.87,8.13,4,31.2,15.1,22.2,51.1,67.7,23.63,2.8,-7.85,55.9,14.56,15.28,0.0,183.761,60.0,0.0,17.0,0.466,91.0,19.6,14.86
02,200071785,CA Chauny Tergnier La Fère,85.67415730337079,100.0,1.0,2.879822780136607,1.0021771950083256,58.56365332211635,2.0,33.8,22.7,1.9,19.950000000000003,-0.37,10.2,32.9,61.7,6.88,4.64,16.2,83.5,3.1,32.6,0.8999999999999999,4.436998306208115,29.017495797272897,0.470615693413621,1.9,0.0,3.13,171.8,10.8,35.7,3.13,28.4,2.0,24.352189686447268,0.4337388510148233,30.95362355354797,74.7,17.299999999999997,111.0,10.84,44.73,6.735509584557323,4.6,1,5.021755628636479,3.2,36.0,15.656565656565656,63.31,2.66,46.411,3.176,11.14,4,36.2,20.7,23.6,42.3,61.8,17.31,3.0,-8.83,78.0,6.65,11.38,0.0,363.885,61.0,5.0,17.3,0.656,87.0,19.6,16.91
02,200071892,CA du Saint-Quentinois,77.31629392971246,100.0,0.0,1.358695652173913,4.7569835744436935,57.44242515837332,3.0,35.25,22.6,1.4,23.41,-2.75,11.6,27.500000000000004,60.9,3.96,2.01,13.7,77.5,0.6,32.5,1.7000000000000002,4.071753627390422,37.678691355655765,1.4630550193050196,4.0,0.0,3.66,203.9,13.0,63.6,3.13,7.9,2.0,0.3388930238852425,0.6044419662431683,33.945588307905,68.2,16.6,112.0,8.77,44.73,7.086265105258685,4.03,2,5.000037187623959,1.7,18.0,-39.453125,38.61,0.2,77.927,4.257,4.77,5,41.7,23.2,23.6,39.2,57.0,18.13,3.4,-6.0,125.9,7.87,10.9,0.0,419.567,60.0,2.0,16.3,0.586,93.0,19.6,18.4
02,200071983,CC Thiérache Sambre et Oise,83.28025477707006,98.79227053140096,1.0,7.400025444213562,4.026739150937754,53.791078247166496,2.0,37.0,26.9,3.8,10.02,3.01,12.9,37.4,50.9,19.78,16.4,19.0,85.5,4.0,32.5,0.7000000000000001,6.952915345206148,25.099102858335076,2.697846782953166,2.8,0.18,3.66,173.5,9.9,18.6,3.13,6.6,0.0,0.0084697402012314,0.3283016126401384,33.26950694112016,68.1,8.200000000000001,116.0,9.04,44.73,7.11846123009476,25.01,1,6.633709475192549,-0.8,67.0,-30.59490084985836,98.96,0.23,76.462,2.8,6.61,3,34.1,24.4,29.1,61.3,46.5,22.99,3.1,-10.12,79.1,9.03,21.47,0.0,192.078,55.0,0.0,15.6,0.68,95.0,19.6,18.9
